#separator:tab
#html:true
SourceID	DeckPath	Level	Topic	CardType	PromptMode	Front	Answer	TypeAnswer	Back	Formula	Examples	Audio	AudioURL	Source	Attribution	SelfGrade	Tags
en_phrase_050_good_idea::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>A positive response indicating approval of a suggestion.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>A _____ is to send the summary to everyone."	good idea	good idea	A positive response indicating approval of a suggestion.	Retrieve the full phrase from meaning and sentence context.	- Good idea, we can shift the meeting to Tuesday.<br>- Good idea, you spotted that edge case early.<br>- She had a good idea for reducing wait times.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_051_sounds_good::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Agreement that a plan or offer is acceptable.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____, I&#x27;ll book the room for us."	sounds good	sounds good	Agreement that a plan or offer is acceptable.	Retrieve the full phrase from meaning and sentence context.	- That sounds good to me, I&#x27;ll book the room now.<br>- Sounds good, let&#x27;s proceed.<br>- That sounds good, but we can confirm the deadline.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_052_sounds_fine::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Agreement that something seems acceptable.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____, the room is quiet and available."	sounds fine	sounds fine	Agreement that something seems acceptable.	Retrieve the full phrase from meaning and sentence context.	- That sounds fine, I can work from the cafe.<br>- Sounds fine, send the revised budget tomorrow.<br>- It sounds fine to meet after the break.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_053_that_s_true::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Used to confirm that a statement is correct.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____, we should test it on both devices."	that's true	that's true	Used to confirm that a statement is correct.	Retrieve the full phrase from meaning and sentence context.	- That&#x27;s true, the data supports your point.<br>- That&#x27;s true, and it changes our approach.<br>- She said that&#x27;s true when the numbers matched.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_054_that_s_right::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Used to agree strongly with something.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____, the file is in the shared folder."	that's right	that's right	Used to agree strongly with something.	Retrieve the full phrase from meaning and sentence context.	- That&#x27;s right, we are meeting at 3.<br>- That&#x27;s right, please check the second screenshot.<br>- She repeated that&#x27;s right to make sure we agree.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_055_that_s_exactly_right::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Used for strong, precise agreement.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____; we need the final version by noon."	that's exactly right	that's exactly right	Used for strong, precise agreement.	Retrieve the full phrase from meaning and sentence context.	- That&#x27;s exactly right, and I will call the client now.<br>- That&#x27;s exactly right, thanks for catching that typo.<br>- It&#x27;s exactly right to verify before publishing.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_056_i_understand::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Used to show you understand what was said.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____ the requirement after hearing the constraints."	i understand	i understand	Used to show you understand what was said.	Retrieve the full phrase from meaning and sentence context.	- I understand now why the process was delayed.<br>- I understand your concern and will pass it on.<br>- I understand, please continue with the checklist.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_057_i_see::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Used to show understanding in conversation.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____ the error in the timeline and will flag it."	i see	i see	Used to show understanding in conversation.	Retrieve the full phrase from meaning and sentence context.	- I see now, that&#x27;s why the report changed.<br>- I see your point, and we can try a cleaner layout.<br>- I see the schedule in the calendar now.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_058_i_think_so::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Used to give a thoughtful, qualified agreement.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____, the printer should be repaired by evening."	i think so	i think so	Used to give a thoughtful, qualified agreement.	Retrieve the full phrase from meaning and sentence context.	- I think so, but we should confirm with legal.<br>- I think so, and I&#x27;ll message you the result.<br>- I think so, we can still make the launch.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_059_let_s_go::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>A phrase used to propose moving forward.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____, the line is moving fast and we should be early."	let's go	let's go	A phrase used to propose moving forward.	Retrieve the full phrase from meaning and sentence context.	- Let&#x27;s go and check the updated model.<br>- Let&#x27;s go now, then get coffee on the way.<br>- Let&#x27;s go, I found a new meeting room.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_060_come_on::phrase_cloze	English Mastery::Natural Phrases	level_1	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>Used to encourage someone to act or continue.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____, we can finish this by the end of lunch."	come on	come on	Used to encourage someone to act or continue.	Retrieve the full phrase from meaning and sentence context.	- Come on, we are overthinking it.<br>- Come on, everyone, the train leaves in ten minutes.<br>- Come on, we can still finish before lunch.						english_mastery level_1 natural_phrases phrase_cloze
en_phrase_061_get_up::phrase_cloze	English Mastery::Natural Phrases	level_2	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>To rise from bed or a seated position.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____ before sunrise and the gym is still quiet."	get up	get up	To rise from bed or a seated position.	Retrieve the full phrase from meaning and sentence context.	- Get up at 6:45 on weekdays.<br>- I need to get up early for the airport transfer.<br>- Please get up and check in with the group.						english_mastery level_2 natural_phrases phrase_cloze
en_phrase_061_get_up::phrase_production	English Mastery::Natural Phrases	level_2	natural phrases	phrase_production	self_grade	"<span class=""front-instruction"">Produce one natural sentence using the target phrase, then compare for naturalness</span><br>To rise from bed or a seated position."	Get up before sunrise and the gym is still quiet		Target phrase: <b>get up</b><br>To rise from bed or a seated position.	Situation -> natural sentence using a formulaic sequence.	- Get up at 6:45 on weekdays.<br>- I need to get up early for the airport transfer.<br>- Please get up and check in with the group.						english_mastery level_2 natural_phrases phrase_production
en_phrase_062_wake_up::phrase_cloze	English Mastery::Natural Phrases	level_2	natural phrases	phrase_cloze	type_exact	"<span class=""front-cue""><span class=""front-label"">Meaning cue</span><br>To stop sleeping and become alert.</span><br><br><span class=""front-instruction"">Complete naturally</span><br>_____ when your alarm sounds, then check messages."	wake up	wake up	To stop sleeping and become alert.	Retrieve the full phrase from meaning and sentence context.	- Wake up, the meeting starts in twenty minutes.<br>- Wake up and check your messages; the client replied.<br>- I always wake up slowly on weekends.						english_mastery level_2 natural_phrases phrase_cloze
