selection_version	level	topic	target	spa_id	spa_text	eng_id	eng_text	audio_id	audio_contributor	audio_license	license
7	a2_2_natural_spanish	sentence mining	aunque	7115592	Aunque estaba enfermo, lo hice.	6252096	Even though I was sick, I did that.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	531663	Aunque estaba cansada, siguió trabajando.	317802	Though she was tired, she kept on working.	691391	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	1722084	Aunque estaba agotado, continué trabajando.	1666312	Although I was exhausted, I continued to work.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	691082	Aunque sea rico, no es feliz.	684930	Although he is rich, he is not happy.	687342	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	1688066	Aunque estaba enfermo, fue a clases.	318390	Sick as he was, he went to school.	77217	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	6623346	Aunque llovió, todos la pasaron bien.	26937	Although it rained, everyone had a good time.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	aunque	1210040	Aunque él lo dice, ella lo hará.	774939	Although he says it, she will do it.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	2546	¿Entonces qué?	1340	So what?	733052	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	645711	¿Entonces quién?	645434	Then who?	436015	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	911647	Entonces comencemos.	964240	Let's just begin.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	1328410	Entonces empecemos.	1328413	Let us begin, then.	437433	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	1448259	Entonces no vaciles.	1438299	So don't hesitate.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	1288919	Entonces estaba feliz.	50196	I was happy then.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	1169565	Entonces vamos a empezar.	39348	Then let us begin.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	1767577	¿Entonces lo harás?	2613922	So you'll do it?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	1127726	¿Entonces adónde voy?	1685972	So where do I go?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	459233	¿Entonces dónde estabas?	716112	So where were you?	35310	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	entonces	1432566	¿Entonces abandonas, no?	53214	So you give up, right?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	1125795	También está Paolo.	1124377	There is also Paolo.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	1131028	También habla francés.	1446280	He also speaks French.	453391	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	340397	También es bella.	318174	She's also a beauty.	706887	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	778989	También hay un parque ahí.	530664	There's also a park there.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	776954	También puede causar cáncer pulmonar.	282470	It may cause lung cancer, too.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	1070568	También es muy popular en Japón.	302210	He is also very famous in Japan.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	921528	También Piotr y Lech son buenos amigos.	918997	Also Piotr and Lech are good friends.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	959917	También hay vendedores que dan soporte Linux.	464108	There are also vendors who support Linux.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	1055588	También se negaron a comprar productos británicos.	802412	They also refused to buy British goods.	689170	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	338819	También me gusta la voz de ese cantante.	254257	I like the singer's voice, too.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	también	864588	También podríamos quedarnos aquí hasta que el tiempo mejore.	278849	We may as well stay here till the weather improves.	921239	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	6848351	Tampoco soy canadiense.	3825920	I'm not Canadian either.	456768	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	5967612	Tampoco se nos preguntó.	9788854	We weren't asked either.	352423	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	10851972	Tampoco soy un experto.	6025174	I'm not an expert either.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	2657	Tampoco lo puedo explicar.	1452	I can't explain it either.	1405	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	3147776	Tampoco eres tan importante.	9741465	You're not that important, either.	731830	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	8339422	Tampoco suena mal esa frase.	8391449	Nor does that sentence sound bad.	694593	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	2314121	Tampoco te pedí eso.	2290276	I didn't ask you that either.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	4531562	Eso tampoco es lo que quise decir.	3591711	That's not what I meant either.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	12401074	Tampoco tengo tiempo mañana.	12400995	I don't have time tomorrow, either.	1198218	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	6739327	Tampoco necesitaba hacer eso.	6738463	I didn't need to do that either.	435686	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	a2_2_natural_spanish	sentence mining	tampoco	8893610	Tampoco creo que les paguen por hacer el vago.	8958432	I don't think they'll pay them for slacking off either.	741327	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	2033093	Quiero que pares.	2033078	I want you to stop.	97062	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	3666497	Quiero que cantes.	1062745	I want you to sing.	221562	Seael		Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	1289514	Quiero que tú vayas.	17473	I want you to go.	442637	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	1022970	Quiero que se vaya.	1022953	I want him to leave.	50998	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	2033091	Quiero que te comportes.	2033082	I want you to behave.	97060	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	1360995	Quiero que la gente viva.	1360803	I want people to live.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	2033171	Quiero que salgas.	2033160	I want you to go outside.	97115	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	2033090	Quiero que lo uses.	2033083	I want you to use it.	97059	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	939673	Quiero que vaya él.	260298	I want him to go there.	524956	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	1302163	Quiero que me beses.	1300148	I want you to kiss me.	69072	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	quiero que	437080	Quiero que estés aquí.	437079	I want you to be here.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	765230	Espero que no.	51119	I hope not.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	762110	Espero que sí.	273665	I do hope so.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	1928955	Espero que entiendas.	767454	I hope you understand.	454021	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	426724	Espero que él venga.	282984	I expect him to come.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	1651103	Espero que seas feliz.	1651005	I hope you're happy.	76292	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	1600137	Espero que te diviertas.	1600138	I hope you have fun.	450608	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	1518614	Espero que tengas suerte.	1170964	I hope you're lucky.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	436710	Espero que lleguen pronto.	436709	I hope they arrive soon.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	1567728	Espero que esté a salvo.	1555771	I hope she's safe.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	436714	Espero que te encuentres bien.	436713	I hope you are well.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	espero que	582150	Espero que acabe de llover.	495494	I hope it stops raining.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	529783	Si pudiera, lo haría.	529782	If I could, I would.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	536551	Si tengo tiempo, lo haré.	263923	If I get time, I will.	39166	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	471737	Si llueve, llámame por favor.	467348	If it rains, please call me.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	528477	Si quieres, puedes ir.	30849	You can go if you want to.	524810	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	2730	Si no comes, te mueres.	1538	If you don't eat, you die.	1449	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	3083	Si no hay noticias, son buenas noticias.	2352	No news is good news.	453027	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	455976	Si necesita algo, pídaselo a la camarera.	455975	If you need anything, ask the chambermaid.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	346211	Si fuera rico, lo compraría.	1864160	If I were rich, I would buy it.	806839	ignacio		Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	521119	Si tuviera tiempo, podría ayudarte.	707193	If I had time, I could help you.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	398217	Si fallara, lo intentaría de nuevo.	322562	If I should fail, I would try again.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	si	506052	Si se lo pides, te ayudará.	285196	If you ask him, he will help you.	639104	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	1983736	Sería divertido.	1983735	It would be fun.	441893	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	995305	Sería un placer.	869488	It would be a pleasure.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	1178724	Sería mejor que comenzaras.	16148	You'd better start now.	459200	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	1178705	Sería mejor que no fueras.	16161	You'd better not go.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	667194	Sería mejor que ella desayunara.	315835	She had better eat breakfast.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	1692400	¿Sería esto aceptable para ti?	266185	Would this be acceptable to you?	514881	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	970042	Sería mejor que fueras en autobús.	16433	You'd better go by bus.	459186	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	2110562	Sería mejor que no hicieras eso.	1938036	You had better not do that.	703015	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	1837708	Sería mejor que canceláramos la excursión.	35541	We had better cancel the hike.	704020	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	1448111	Sería agradable casarse.	1140094	It would be nice to get married.				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	sería	1115793	¿Sería mejor empezar temprano?	274028	Would it be better to start early?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	580944	¿Podría firmar aquí?	61821	Could you sign here?	40252	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	570551	¿Podría usted ayudarme?	64405	Could you help me?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	834379	Podría llover esta noche.	243400	It may rain tonight.	1187401	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	415939	¿Podría usar el baño?	38930	May I use the toilet?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	415942	¿Podría usar tu baño?	38936	May I use your toilet?	459701	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	618123	¿Podría usar tu lápiz?	70807	Could I use your pencil?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	340546	¿Podría usar su teléfono?	39959	Can I use your telephone?	527155	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	434475	¿Podría hablar más despacio?	434474	Could you speak more slowly?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	3059	¿Podría repetirlo, por favor?	2242	Could you please repeat that?	1620	marcelostockle	CC BY-NC 4.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	964235	¿Podría repetirme la pregunta?	1239140	Could you repeat the question?				Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
7	b1_bridge	sentence mining	podría	622400	¿Podría alguien contestar el teléfono?	276371	Can someone answer the telephone?	585750	arh	CC BY-NC-ND 3.0	Tatoeba sentence text, CC BY 2.0 FR unless marked otherwise by contributor export.
